ReferenceDate,GeographyLevel,GeographyHierarchy,Limit,SurveyID
2015-01-01,355,new england city and town area› necta division,,ACSCP1Y2015
2015-01-01,400,urban area,,ACSCP1Y2015
2015-01-01,500,state› congressional district,,ACSCP1Y2015
2015-01-01,795,state› public use microdata area,,ACSCP1Y2015
2015-01-01,950,state› school district (elementary),,ACSCP1Y2015
2015-01-01,960,state› school district (secondary),,ACSCP1Y2015
2015-01-01,970,state› school district (unified),,ACSCP1Y2015
2015-01-01,010,us,,ACSDP1Y2015
2015-01-01,020,region,,ACSDP1Y2015
2015-01-01,030,division,,ACSDP1Y2015
2015-01-01,040,state,,ACSDP1Y2015
2015-01-01,050,state› county,,ACSDP1Y2015
2015-01-01,060,state› county› county subdivision,,ACSDP1Y2015
2015-01-01,160,state› place,,ACSDP1Y2015
2015-01-01,230,state› alaska native regional corporation,,ACSDP1Y2015
2015-01-01,250,american indian area/alaska native area/hawaiian home land,,ACSDP1Y2015
2015-01-01,310,metropolitan statistical area/micropolitan statistical area,,ACSDP1Y2015
2015-01-01,312,metropolitan statistical area/micropolitan statistical area› principal city (or part),,ACSDP1Y2015
2015-01-01,314,metropolitan statistical area/micropolitan statistical area› metropolitan division,,ACSDP1Y2015
2015-01-01,330,combined statistical area,,ACSDP1Y2015
2015-01-01,335,combined new england city and town area,,ACSDP1Y2015
2015-01-01,350,new england city and town area,,ACSDP1Y2015
2015-01-01,352,new england city and town area› principal city,,ACSDP1Y2015
2015-01-01,355,new england city and town area› necta division,,ACSDP1Y2015
2015-01-01,400,urban area,,ACSDP1Y2015
2015-01-01,500,state› congressional district,,ACSDP1Y2015
2015-01-01,795,state› public use microdata area,,ACSDP1Y2015
2015-01-01,950,state› school district (elementary),,ACSDP1Y2015
2015-01-01,960,state› school district (secondary),,ACSDP1Y2015
2015-01-01,970,state› school district (unified),,ACSDP1Y2015
2012-01-01,020,region,,ACSPUMS1Y2015
2012-01-01,030,division,,ACSPUMS1Y2015
2012-01-01,040,state,,ACSPUMS1Y2015
2012-01-01,795,state› public use microdata area,,ACSPUMS1Y2015
2012-01-01,040,state,,ACSPUMS1YPR2015
2012-01-01,795,state› public use microdata area,,ACSPUMS1YPR2015
2015-01-01,010,us,,ACSSPP1Y2015
2015-01-01,020,region,,ACSSPP1Y2015
2015-01-01,030,division,,ACSSPP1Y2015
2015-01-01,040,state,,ACSSPP1Y2015
2015-01-01,050,state› county,,ACSSPP1Y2015
2015-01-01,160,state› place,,ACSSPP1Y2015
2015-01-01,250,american indian area/alaska native area/hawaiian home land,,ACSSPP1Y2015
2015-01-01,310,metropolitan statistical area/micropolitan statistical area,,ACSSPP1Y2015
2015-01-01,312,metropolitan statistical area/micropolitan statistical area› state (or part)› principal city (or part),,ACSSPP1Y2015
2015-01-01,314,metropolitan statistical area/micropolitan statistical area› metropolitan division,,ACSSPP1Y2015
2015-01-01,330,combined statistical area,,ACSSPP1Y2015
2015-01-01,335,combined new england city and town area,,ACSSPP1Y2015
2015-01-01,350,new england city and town area,,ACSSPP1Y2015
2015-01-01,352,new england city and town area› state (or part)› principal city,,ACSSPP1Y2015
2015-01-01,355,new england city and town area› necta division,,ACSSPP1Y2015
2015-01-01,500,state› congressional district,,ACSSPP1Y2015
2015-01-01,010,us,,ACSST1Y2015
2015-01-01,020,region,,ACSST1Y2015
2015-01-01,030,division,,ACSST1Y2015
2015-01-01,040,state,,ACSST1Y2015
2015-01-01,050,state› county,,ACSST1Y2015
2015-01-01,060,state› county› county subdivision,,ACSST1Y2015
2015-01-01,160,state› place,,ACSST1Y2015
2015-01-01,230,state› alaska native regional corporation,,ACSST1Y2015
2015-01-01,250,american indian area/alaska native area/hawaiian home land,,ACSST1Y2015
2015-01-01,310,metropolitan statistical area/micropolitan statistical area,,ACSST1Y2015
2015-01-01,312,metropolitan statistical area/micropolitan statistical area› principal city (or part),,ACSST1Y2015
2015-01-01,314,metropolitan statistical area/micropolitan statistical area› metropolitan division,,ACSST1Y2015
2015-01-01,330,combined statistical area,,ACSST1Y2015
2015-01-01,335,combined new england city and town area,,ACSST1Y2015
2015-01-01,350,new england city and town area,,ACSST1Y2015
2015-01-01,352,new england city and town area› principal city,,ACSST1Y2015
2015-01-01,355,new england city and town area› necta division,,ACSST1Y2015
2015-01-01,400,urban area,,ACSST1Y2015
2015-01-01,500,state› congressional district,,ACSST1Y2015
2015-01-01,795,state› public use microdata area,,ACSST1Y2015
2015-01-01,950,state› school district (elementary),,ACSST1Y2015
2015-01-01,960,state› school district (secondary),,ACSST1Y2015
2015-01-01,970,state› school district (unified),,ACSST1Y2015
2015-01-01,010,us,,ACSDT5Y2015
2015-01-01,020,region,,ACSDT5Y2015
2015-01-01,030,division,,ACSDT5Y2015
2015-01-01,040,state,,ACSDT5Y2015
2015-01-01,050,state› county,,ACSDT5Y2015
2015-01-01,060,state› county› county subdivision,,ACSDT5Y2015
2015-01-01,067,state› county› county subdivision› subminor civil division,,ACSDT5Y2015
2015-01-01,070,state› county› county subdivision› place/remainder (or part),,ACSDT5Y2015
2015-01-01,140,state› county› tract,,ACSDT5Y2015
2015-01-01,150,state› county› tract› block group,,ACSDT5Y2015
2015-01-01,155,state› place› county (or part),,ACSDT5Y2015
2015-01-01,160,state› place,,ACSDT5Y2015
2015-01-01,170,state› consolidated city,,ACSDT5Y2015
2015-01-01,172,state› consolidated city› place (or part),,ACSDT5Y2015
2015-01-01,230,state› alaska native regional corporation,,ACSDT5Y2015
2015-01-01,250,american indian area/alaska native area/hawaiian home land,,ACSDT5Y2015
2015-01-01,251,american indian area/alaska native area/hawaiian home land› american indian tribal subdivision,,ACSDT5Y2015
2015-01-01,252,american indian area/alaska native area/hawaiian home land› american indian area/alaska native area (reservation or statistical entity only),,ACSDT5Y2015
2015-01-01,254,american indian area/alaska native area/hawaiian home land› american indian area (off-reservation trust land only)/hawaiian home land,,ACSDT5Y2015
2015-01-01,256,american indian area/alaska native area/hawaiian home land› tribal census tract,,ACSDT5Y2015
2015-01-01,258,american indian area/alaska native area/hawaiian home land› tribal census tract› tribal block group,,ACSDT5Y2015
2015-01-01,260,american indian area/alaska native area/hawaiian home land› state (or part),,ACSDT5Y2015
2015-01-01,269,american indian area/alaska native area/hawaiian home land› state (or part)› place (or part),,ACSDT5Y2015
2015-01-01,270,american indian area/alaska native area/hawaiian home land› state (or part)› county (or part),,ACSDT5Y2015
2015-01-01,280,state› american indian area/alaska native area/hawaiian home land (or part),,ACSDT5Y2015
2015-01-01,283,state› american indian area/alaska native area/hawaiian home land (or part)› american indian area/alaska native area (reservation or statistical entity only) (or part),,ACSDT5Y2015
2015-01-01,286,state› american indian area/alaska native area/hawaiian home land (or part)› american indian area (off-reservation trust land only)/hawaiian home land (or part),,ACSDT5Y2015
2015-01-01,290,american indian area/alaska native area/hawaiian home land› american indian tribal subdivision› state (or part),,ACSDT5Y2015
2015-01-01,291,american indian area/alaska native area/hawaiian home land› american indian area/alaska native area (reservation or statistical entity only)› tribal census tract (or part),,ACSDT5Y2015
2015-01-01,292,american indian area/alaska native area/hawaiian home land› american indian area (off-reservation trust land only)/hawaiian home land› tribal census tract (or part),,ACSDT5Y2015
2015-01-01,293,american indian area/alaska native area/hawaiian home land› american indian area/alaska native area (reservation or statistical entity only)› tribal census tract (or part)› tribal block group (or part),,ACSDT5Y2015
2015-01-01,294,american indian area/alaska native area/hawaiian home land› american indian area (off-reservation trust land only)/hawaiian home land› tribal census tract (or part)› tribal block group (or part),,ACSDT5Y2015
2015-01-01,310,metropolitan statistical area/micropolitan statistical area,,ACSDT5Y2015
2015-01-01,311,metropolitan statistical area/micropolitan statistical area› state (or part),,ACSDT5Y2015
2015-01-01,312,metropolitan statistical area/micropolitan statistical area› principal city (or part),,ACSDT5Y2015
2015-01-01,313,metropolitan statistical area/micropolitan statistical area› state (or part)› county,,ACSDT5Y2015
2015-01-01,314,metropolitan statistical area/micropolitan statistical area› metropolitan division,,ACSDT5Y2015
2015-01-01,315,metropolitan statistical area/micropolitan statistical area› metropolitan division› state (or part),,ACSDT5Y2015
2015-01-01,316,metropolitan statistical area/micropolitan statistical area› metropolitan division› state (or part)› county,,ACSDT5Y2015
2015-01-01,320,state› metropolitan statistical area/micropolitan statistical area (or part),,ACSDT5Y2015
2015-01-01,321,state› metropolitan statistical area/micropolitan statistical area (or part)› principal city (or part),,ACSDT5Y2015
2015-01-01,322,state› metropolitan statistical area/micropolitan statistical area (or part)› county,,ACSDT5Y2015
2015-01-01,323,state› metropolitan statistical area/micropolitan statistical area (or part)› metropolitan division (or part),,ACSDT5Y2015
2015-01-01,324,state› metropolitan statistical area/micropolitan statistical area (or part)› metropolitan division (or part)› county,,ACSDT5Y2015
2015-01-01,330,combined statistical area,,ACSDT5Y2015
2015-01-01,331,combined statistical area› state (or part),,ACSDT5Y2015
2015-01-01,332,combined statistical area› metropolitan statistical area/micropolitan statistical area,,ACSDT5Y2015
2015-01-01,333,combined statistical area› metropolitan statistical area/micropolitan statistical area› state (or part),,ACSDT5Y2015
2015-01-01,335,combined new england city and town area,,ACSDT5Y2015
2015-01-01,336,combined new england city and town area› state (or part),,ACSDT5Y2015
2015-01-01,337,combined new england city and town area› new england city and town area,,ACSDT5Y2015
2015-01-01,338,combined new england city and town area› new england city and town area› state (or part),,ACSDT5Y2015
2015-01-01,340,state› combined statistical area (or part),,ACSDT5Y2015
2015-01-01,341,state› combined statistical area (or part)› metropolitan statistical area/micropolitan statistical area (or part),,ACSDT5Y2015
2015-01-01,345,state› combined new england city and town area (or part),,ACSDT5Y2015
2015-01-01,346,state› combined new england city and town area (or part)› new england city and town area (or part),,ACSDT5Y2015
2015-01-01,350,new england city and town area,,ACSDT5Y2015
2015-01-01,351,new england city and town area› state (or part),,ACSDT5Y2015
2015-01-01,352,new england city and town area› principal city,,ACSDT5Y2015
2015-01-01,353,new england city and town area› state (or part)› county (or part),,ACSDT5Y2015
2015-01-01,354,new england city and town area› state (or part)› county (or part)› county subdivision,,ACSDT5Y2015
2015-01-01,355,new england city and town area› necta division,,ACSDT5Y2015
2015-01-01,356,new england city and town area› necta division› state (or part),,ACSDT5Y2015
2015-01-01,357,new england city and town area› necta division› state (or part)› county (or part),,ACSDT5Y2015
2015-01-01,358,new england city and town area› necta division› state (or part)› county (or part)› county subdivision,,ACSDT5Y2015
2015-01-01,360,state› new england city and town area (or part),,ACSDT5Y2015
2015-01-01,361,state› new england city and town area (or part)› principal city,,ACSDT5Y2015
2015-01-01,362,state› new england city and town area (or part)› county (or part),,ACSDT5Y2015
2015-01-01,363,state› new england city and town area (or part)› county (or part)› county subdivision,,ACSDT5Y2015
2015-01-01,364,state› new england city and town area (or part)› necta division (or part),,ACSDT5Y2015
2015-01-01,365,state› new england city and town area (or part)› necta division (or part)› county (or part),,ACSDT5Y2015
2015-01-01,366,state› new england city and town area (or part)› necta division (or part)› county (or part)› county subdivision,,ACSDT5Y2015
2015-01-01,400,urban area,,ACSDT5Y2015
2015-01-01,410,urban area› state (or part),,ACSDT5Y2015
2015-01-01,430,urban area› state (or part)› county (or part),,ACSDT5Y2015
2015-01-01,500,state› congressional district,,ACSDT5Y2015
2015-01-01,510,state› congressional district› county (or part),,ACSDT5Y2015
2015-01-01,550,state› congressional district› american indian area/alaska native area/hawaiian home land (or part),,ACSDT5Y2015
2015-01-01,610,state› state legislative district (upper chamber),,ACSDT5Y2015
2015-01-01,612,state› state legislative district (upper chamber)› county (or part),,ACSDT5Y2015
2015-01-01,620,state› state legislative district (lower chamber),,ACSDT5Y2015
2015-01-01,622,state› state legislative district (lower chamber)› county (or part),,ACSDT5Y2015
2015-01-01,795,state› public use microdata area,,ACSDT5Y2015
2015-01-01,860,state› zip code tabulation area,,ACSDT5Y2015
2015-01-01,950,state› school district (elementary),,ACSDT5Y2015
2015-01-01,960,state› school district (secondary),,ACSDT5Y2015
2015-01-01,970,state› school district (unified),,ACSDT5Y2015
2010-01-01,010,us,,ACSDT5YAIAN2015
2010-01-01,020,region,,ACSDT5YAIAN2015
2010-01-01,030,division,,ACSDT5YAIAN2015
2010-01-01,040,state,,ACSDT5YAIAN2015
2010-01-01,230,state› alaska native regional corporation,,ACSDT5YAIAN2015
2010-01-01,250,american indian area/alaska native area/hawaiian home land,,ACSDT5YAIAN2015
2010-01-01,310,metropolitan statistical area/micropolitan statistical area,,ACSDT5YAIAN2015
2010-01-01,314,metropolitan statistical area/micropolitan statistical area› metropolitan division,,ACSDT5YAIAN2015
2010-01-01,330,combined statistical area,,ACSDT5YAIAN2015
2010-01-01,332,combined statistical area› metropolitan statistical area/micropolitan statistical area,,ACSDT5YAIAN2015
2010-01-01,335,combined new england city and town area,,ACSDT5YAIAN2015
2010-01-01,350,new england city and town area,,ACSDT5YAIAN2015
2010-01-01,355,new england city and town area› necta division,,ACSDT5YAIAN2015
2015-01-01,010,us,,ACSDP5YAIAN2015
2015-01-01,020,region,,ACSDP5YAIAN2015
2015-01-01,030,division,,ACSDP5YAIAN2015
2015-01-01,040,state,,ACSDP5YAIAN2015
2015-01-01,230,state› alaska native regional corporation,,ACSDP5YAIAN2015
2015-01-01,250,american indian area/alaska native area/hawaiian home land,,ACSDP5YAIAN2015
2015-01-01,310,metropolitan statistical area/micropolitan statistical area,,ACSDP5YAIAN2015
2015-01-01,314,metropolitan statistical area/micropolitan statistical area› metropolitan division,,ACSDP5YAIAN2015
2015-01-01,330,combined statistical area,,ACSDP5YAIAN2015
2015-01-01,332,combined statistical area› metropolitan statistical area/micropolitan statistical area,,ACSDP5YAIAN2015
2015-01-01,335,combined new england city and town area,,ACSDP5YAIAN2015
2015-01-01,350,new england city and town area,,ACSDP5YAIAN2015
2015-01-01,355,new england city and town area› necta division,,ACSDP5YAIAN2015
2015-01-01,010,us,,ACSCP5Y2015
2015-01-01,040,state,,ACSCP5Y2015
2015-01-01,050,state› county,,ACSCP5Y2015
2015-01-01,160,state› place,,ACSCP5Y2015
2015-01-01,310,metropolitan statistical area/micropolitan statistical area,,ACSCP5Y2015
2015-01-01,500,state› congressional district,,ACSCP5Y2015
2015-01-01,010,us,,ACSDP5Y2015
2015-01-01,020,region,,ACSDP5Y2015
2015-01-01,030,division,,ACSDP5Y2015
2015-01-01,040,state,,ACSDP5Y2015
2015-01-01,050,state› county,,ACSDP5Y2015
2015-01-01,060,state› county› county subdivision,,ACSDP5Y2015
2015-01-01,067,state› county› county subdivision› subminor civil division,,ACSDP5Y2015
2015-01-01,140,state› county› tract,,ACSDP5Y2015
2015-01-01,160,state› place,,ACSDP5Y2015
2015-01-01,170,state› consolidated city,,ACSDP5Y2015
2015-01-01,230,state› alaska native regional corporation,,ACSDP5Y2015
2015-01-01,250,american indian area/alaska native area/hawaiian home land,,ACSDP5Y2015
2015-01-01,251,american indian area/alaska native area/hawaiian home land› american indian tribal subdivision,,ACSDP5Y2015
2015-01-01,252,american indian area/alaska native area/hawaiian home land› american indian area/alaska native area (reservation or statistical entity only),,ACSDP5Y2015
2015-01-01,254,american indian area/alaska native area/hawaiian home land› american indian area (off-reservation trust land only)/hawaiian home land,,ACSDP5Y2015
2015-01-01,256,american indian area/alaska native area/hawaiian home land› tribal census tract,,ACSDP5Y2015
2015-01-01,260,american indian area/alaska native area/hawaiian home land› state (or part),,ACSDP5Y2015
2015-01-01,310,metropolitan statistical area/micropolitan statistical area,,ACSDP5Y2015
2015-01-01,311,metropolitan statistical area/micropolitan statistical area› state (or part),,ACSDP5Y2015
2015-01-01,312,metropolitan statistical area/micropolitan statistical area› principal city (or part),,ACSDP5Y2015
2015-01-01,313,metropolitan statistical area/micropolitan statistical area› state (or part)› county,,ACSDP5Y2015
2015-01-01,314,metropolitan statistical area/micropolitan statistical area› metropolitan division,,ACSDP5Y2015
2015-01-01,315,metropolitan statistical area/micropolitan statistical area› metropolitan division› state (or part),,ACSDP5Y2015
2015-01-01,316,metropolitan statistical area/micropolitan statistical area› metropolitan division› state (or part)› county,,ACSDP5Y2015
2015-01-01,330,combined statistical area,,ACSDP5Y2015
2015-01-01,331,combined statistical area› state (or part),,ACSDP5Y2015
2015-01-01,332,combined statistical area› metropolitan statistical area/micropolitan statistical area,,ACSDP5Y2015
2015-01-01,333,combined statistical area› metropolitan statistical area/micropolitan statistical area› state (or part),,ACSDP5Y2015
2015-01-01,335,combined new england city and town area,,ACSDP5Y2015
2015-01-01,336,combined new england city and town area› state (or part),,ACSDP5Y2015
2015-01-01,337,combined new england city and town area› new england city and town area,,ACSDP5Y2015
2015-01-01,338,combined new england city and town area› new england city and town area› state (or part),,ACSDP5Y2015
2015-01-01,350,new england city and town area,,ACSDP5Y2015
2015-01-01,351,new england city and town area› state (or part),,ACSDP5Y2015
2015-01-01,352,new england city and town area› principal city,,ACSDP5Y2015
2015-01-01,353,new england city and town area› state (or part)› county (or part),,ACSDP5Y2015
2015-01-01,354,new england city and town area› state (or part)› county (or part)› county subdivision,,ACSDP5Y2015
2015-01-01,355,new england city and town area› necta division,,ACSDP5Y2015
2015-01-01,356,new england city and town area› necta division› state (or part),,ACSDP5Y2015
2015-01-01,357,new england city and town area› necta division› state (or part)› county (or part),,ACSDP5Y2015
2015-01-01,358,new england city and town area› necta division› state (or part)› county (or part)› county subdivision,,ACSDP5Y2015
2015-01-01,400,urban area,,ACSDP5Y2015
2015-01-01,410,urban area› state (or part),,ACSDP5Y2015
2015-01-01,500,state› congressional district,,ACSDP5Y2015
2015-01-01,510,state› congressional district› county (or part),,ACSDP5Y2015
2015-01-01,550,state› congressional district› american indian area/alaska native area/hawaiian home land (or part),,ACSDP5Y2015
2015-01-01,610,state› state legislative district (upper chamber),,ACSDP5Y2015
2015-01-01,620,state› state legislative district (lower chamber),,ACSDP5Y2015
2015-01-01,795,state› public use microdata area,,ACSDP5Y2015
2015-01-01,860,state› zip code tabulation area,,ACSDP5Y2015
2015-01-01,950,state› school district (elementary),,ACSDP5Y2015
2015-01-01,960,state› school district (secondary),,ACSDP5Y2015
2015-01-01,970,state› school district (unified),,ACSDP5Y2015
2009-01-01,020,region,,ACSPUMS5Y2015
2009-01-01,030,division,,ACSPUMS5Y2015
2009-01-01,040,state,,ACSPUMS5Y2015
2009-01-01,040,state,,ACSPUMS5YPR2015
2015-01-01,010,us,,ACSDT5YSPT2015
2015-01-01,020,region,,ACSDT5YSPT2015
2015-01-01,030,division,,ACSDT5YSPT2015
2015-01-01,040,state,,ACSDT5YSPT2015
2015-01-01,050,state› county,,ACSDT5YSPT2015
2015-01-01,060,state› county› county subdivision,,ACSDT5YSPT2015
2015-01-01,067,state› county› county subdivision› subminor civil division,,ACSDT5YSPT2015
2015-01-01,140,state› county› tract,,ACSDT5YSPT2015
2015-01-01,155,state› place› county (or part),,ACSDT5YSPT2015
2015-01-01,160,state› place,,ACSDT5YSPT2015
2015-01-01,170,state› consolidated city,,ACSDT5YSPT2015
2015-01-01,172,state› consolidated city› place (or part),,ACSDT5YSPT2015
2015-01-01,230,state› alaska native regional corporation,,ACSDT5YSPT2015
2015-01-01,250,american indian area/alaska native area/hawaiian home land,,ACSDT5YSPT2015
2015-01-01,251,american indian area/alaska native area/hawaiian home land› american indian tribal subdivision,,ACSDT5YSPT2015
2015-01-01,252,american indian area/alaska native area (reservation or statistical entity only),,ACSDT5YSPT2015
2015-01-01,254,american indian area (off-reservation trust land only)/hawaiian home land,,ACSDT5YSPT2015
2015-01-01,256,american indian area/alaska native area/hawaiian home land› tribal census tract,,ACSDT5YSPT2015
2015-01-01,260,american indian area/alaska native area/hawaiian home land› state (or part),,ACSDT5YSPT2015
2015-01-01,270,american indian area/alaska native area/hawaiian home land› state (or part)› county (or part),,ACSDT5YSPT2015
2015-01-01,280,state› american indian area/alaska native area/hawaiian home land (or part),,ACSDT5YSPT2015
2015-01-01,283,state› american indian area/alaska native area (reservation or statistical entity only) (or part),,ACSDT5YSPT2015
2015-01-01,286,state› american indian area (off-reservation trust land only)/hawaiian home land (or part),,ACSDT5YSPT2015
2015-01-01,290,american indian area/alaska native area/hawaiian home land› american indian tribal subdivision› state (or part),,ACSDT5YSPT2015
2015-01-01,291,american indian area/alaska native area (reservation or statistical entity only)› tribal census tract (or part),,ACSDT5YSPT2015
2015-01-01,292,american indian area (off-reservation trust land only)/hawaiian home land› tribal census tract (or part),,ACSDT5YSPT2015
2015-01-01,310,metropolitan statistical area/micropolitan statistical area,,ACSDT5YSPT2015
2015-01-01,311,metropolitan statistical area/micropolitan statistical area› state (or part),,ACSDT5YSPT2015
2015-01-01,312,metropolitan statistical area/micropolitan statistical area› state (or part)› principal city (or part),,ACSDT5YSPT2015
2015-01-01,313,metropolitan statistical area/micropolitan statistical area› state (or part)› county,,ACSDT5YSPT2015
2015-01-01,314,metropolitan statistical area/micropolitan statistical area› metropolitan division,,ACSDT5YSPT2015
2015-01-01,315,metropolitan statistical area/micropolitan statistical area› metropolitan division› state (or part),,ACSDT5YSPT2015
2015-01-01,316,metropolitan statistical area/micropolitan statistical area› metropolitan division› state (or part)› county,,ACSDT5YSPT2015
2015-01-01,320,state› metropolitan statistical area/micropolitan statistical area (or part),,ACSDT5YSPT2015
2015-01-01,321,state› metropolitan statistical area/micropolitan statistical area (or part)› principal city (or part),,ACSDT5YSPT2015
2015-01-01,322,state› metropolitan statistical area/micropolitan statistical area (or part)› county,,ACSDT5YSPT2015
2015-01-01,323,state› metropolitan statistical area/micropolitan statistical area (or part)› metropolitan division (or part),,ACSDT5YSPT2015
2015-01-01,324,state› metropolitan statistical area/micropolitan statistical area (or part)› metropolitan division (or part)› county,,ACSDT5YSPT2015
2015-01-01,330,combined statistical area,,ACSDT5YSPT2015
2015-01-01,331,combined statistical area› state (or part),,ACSDT5YSPT2015
2015-01-01,332,combined statistical area› metropolitan statistical area/micropolitan statistical area,,ACSDT5YSPT2015
2015-01-01,333,combined statistical area› metropolitan statistical area/micropolitan statistical area› state (or part),,ACSDT5YSPT2015
2015-01-01,335,combined new england city and town area,,ACSDT5YSPT2015
2015-01-01,336,combined new england city and town area› state (or part),,ACSDT5YSPT2015
2015-01-01,337,combined new england city and town area› new england city and town area,,ACSDT5YSPT2015
2015-01-01,338,combined new england city and town area› new england city and town area› state (or part),,ACSDT5YSPT2015
2015-01-01,340,state› combined statistical area (or part),,ACSDT5YSPT2015
2015-01-01,341,state› combined statistical area (or part)› metropolitan statistical area/micropolitan statistical area (or part),,ACSDT5YSPT2015
2015-01-01,345,state› combined new england city and town area (or part),,ACSDT5YSPT2015
2015-01-01,346,state› combined new england city and town area (or part)› new england city and town area (or part),,ACSDT5YSPT2015
2015-01-01,350,new england city and town area,,ACSDT5YSPT2015
2015-01-01,351,new england city and town area› state (or part),,ACSDT5YSPT2015
2015-01-01,352,new england city and town area› state (or part)› principal city,,ACSDT5YSPT2015
2015-01-01,353,new england city and town area› state (or part)› county (or part),,ACSDT5YSPT2015
2015-01-01,354,new england city and town area› state (or part)› county (or part)› county subdivision,,ACSDT5YSPT2015
2015-01-01,355,new england city and town area› necta division,,ACSDT5YSPT2015
2015-01-01,356,new england city and town area› necta division› state (or part),,ACSDT5YSPT2015
2015-01-01,357,new england city and town area› necta division› state (or part)› county (or part),,ACSDT5YSPT2015
2015-01-01,358,new england city and town area› necta division› state (or part)› county (or part)› county subdivision,,ACSDT5YSPT2015
2015-01-01,360,state› new england city and town area (or part),,ACSDT5YSPT2015
2015-01-01,361,state› new england city and town area (or part)› principal city,,ACSDT5YSPT2015
2015-01-01,362,state› new england city and town area (or part)› county (or part),,ACSDT5YSPT2015
2015-01-01,363,state› new england city and town area (or part)› county (or part)› county subdivision,,ACSDT5YSPT2015
2015-01-01,364,state› new england city and town area (or part)› necta division (or part),,ACSDT5YSPT2015
2015-01-01,365,state› new england city and town area (or part)› necta division (or part)› county (or part),,ACSDT5YSPT2015
2015-01-01,366,state› new england city and town area (or part)› necta division (or part)› county (or part)› county subdivision,,ACSDT5YSPT2015
2015-01-01,400,urban area,,ACSDT5YSPT2015
2015-01-01,410,urban area› state (or part),,ACSDT5YSPT2015
2015-01-01,430,urban area› state (or part)› county (or part),,ACSDT5YSPT2015
2015-01-01,010,us,,ACSST5Y2015
2015-01-01,020,region,,ACSST5Y2015
2015-01-01,030,division,,ACSST5Y2015
2015-01-01,040,state,,ACSST5Y2015
2015-01-01,050,state› county,,ACSST5Y2015
2015-01-01,060,state› county› county subdivision,,ACSST5Y2015
2015-01-01,067,state› county› county subdivision› subminor civil division,,ACSST5Y2015
2015-01-01,140,state› county› tract,,ACSST5Y2015
2015-01-01,160,state› place,,ACSST5Y2015
2015-01-01,170,state› consolidated city,,ACSST5Y2015
2015-01-01,230,state› alaska native regional corporation,,ACSST5Y2015
2015-01-01,250,american indian area/alaska native area/hawaiian home land,,ACSST5Y2015
2015-01-01,251,american indian area/alaska native area/hawaiian home land› american indian tribal subdivision,,ACSST5Y2015
2015-01-01,252,american indian area/alaska native area/hawaiian home land› american indian area/alaska native area (reservation or statistical entity only),,ACSST5Y2015
2015-01-01,254,american indian area/alaska native area/hawaiian home land› american indian area (off-reservation trust land only)/hawaiian home land,,ACSST5Y2015
2015-01-01,256,american indian area/alaska native area/hawaiian home land› tribal census tract,,ACSST5Y2015
2015-01-01,260,american indian area/alaska native area/hawaiian home land› state (or part),,ACSST5Y2015
2015-01-01,310,metropolitan statistical area/micropolitan statistical area,,ACSST5Y2015
2015-01-01,312,metropolitan statistical area/micropolitan statistical area› principal city (or part),,ACSST5Y2015
2015-01-01,314,metropolitan statistical area/micropolitan statistical area› metropolitan division,,ACSST5Y2015
2015-01-01,330,combined statistical area,,ACSST5Y2015
2015-01-01,335,combined new england city and town area,,ACSST5Y2015
2015-01-01,350,new england city and town area,,ACSST5Y2015
2015-01-01,352,new england city and town area› principal city,,ACSST5Y2015
2015-01-01,355,new england city and town area› necta division,,ACSST5Y2015
2015-01-01,400,urban area,,ACSST5Y2015
2015-01-01,500,state› congressional district,,ACSST5Y2015
2015-01-01,610,state› state legislative district (upper chamber),,ACSST5Y2015
2015-01-01,620,state› state legislative district (lower chamber),,ACSST5Y2015
2015-01-01,795,state› public use microdata area,,ACSST5Y2015
2015-01-01,860,state› zip code tabulation area,,ACSST5Y2015
2015-01-01,950,state› school district (elementary),,ACSST5Y2015
2015-01-01,960,state› school district (secondary),,ACSST5Y2015
2015-01-01,970,state› school district (unified),,ACSST5Y2015
2015-01-01,010,us,,ACSSE2015
2015-01-01,020,region,,ACSSE2015
2015-01-01,030,division,,ACSSE2015
2015-01-01,040,state,,ACSSE2015
2015-01-01,050,state› county,,ACSSE2015
2015-01-01,060,state› county› county subdivision,,ACSSE2015
2015-01-01,160,state› place,,ACSSE2015
2015-01-01,230,state› alaska native regional corporation,,ACSSE2015
2015-01-01,250,american indian area/alaska native area/hawaiian home land,,ACSSE2015
2015-01-01,310,metropolitan statistical area/micropolitan statistical area,,ACSSE2015
2015-01-01,312,metropolitan statistical area/micropolitan statistical area› principal city (or part),,ACSSE2015
2015-01-01,314,metropolitan statistical area/micropolitan statistical area› metropolitan division,,ACSSE2015
2015-01-01,330,combined statistical area,,ACSSE2015
2015-01-01,335,combined new england city and town area,,ACSSE2015
2015-01-01,350,new england city and town area,,ACSSE2015
2015-01-01,352,new england city and town area› principal city,,ACSSE2015
2015-01-01,355,new england city and town area› necta division,,ACSSE2015
2015-01-01,400,urban area,,ACSSE2015
2015-01-01,500,state› congressional district,,ACSSE2015
2015-01-01,795,state› public use microdata area,,ACSSE2015
2015-01-01,950,state› school district (elementary),,ACSSE2015
2015-01-01,960,state› school district (secondary),,ACSSE2015
2015-01-01,970,state› school district (unified),,ACSSE2015
,050,state› county,,ACSFlows2015
2013-01-01,060,state› county› county subdivision,,ACSFlows2015
,310,metropolitan statistical areas,,ACSFlows2015
,500,state› congressional district,,ACSCD1152015
